# OOMMF OVF 2.0
#
# Segment count: 1
#
# Begin: Segment
# Begin: Header
#
# Title: Oxs_TimeDriver::Magnetization
# Desc: Oxs vector field output
# Desc:  MIF source file: C:/oommf/app/oxs/Oscar's files/Spinwave.mif
# Desc:  Iteration: 20, State id: 99577
# Desc:  Stage: 10, Stage iteration: 1
# Desc:  Stage simulation time: 1e-12 s
# Desc:  Total simulation time: 1e-11 s
# meshunit: m
# meshtype: rectangular
# xbase: 2.5000000000000001e-09
# ybase: 2.5000000000000001e-09
# zbase: 2.5000000000000001e-09
# xnodes: 2000
# ynodes: 20
# znodes: 1
# xstepsize: 5.0000000000000001e-09
# ystepsize: 5.0000000000000001e-09
# zstepsize: 5.0000000000000001e-09
# xmin: 0
# ymin: 0
# zmin: 0
# xmax: 1.0000000000000001e-05
# ymax: 9.9999999999999995e-08
# zmax: 5.0000000000000001e-09
# valuedim: 3
# valuelabels: Magnetization_x Magnetization_y Magnetization_z
# valueunits: A/m A/m A/m
#
# End: Header
#
# Begin: Data Text
 799999.99999983702 -0.33269764282325859 0.38763491764360136
 799999.99999983376 -0.33596296718134955 0.3914387733493454
 799999.9999998305 -0.33927077618390322 0.39529211693349753
 799999.99999982712 -0.34262176390287041 0.3991957567691326
 799999.9999998234 -0.34601663805750288 0.40315051711594901
 799999.99999982002 -0.3494561203347642 0.4071572384821765
 799999.99999981665 -0.35294094668724763 0.41121677800525847
 799999.9999998128 -0.3564718676759559 0.41533000983213497
 799999.99999980896 -0.36004964882047058 0.41949782551955062
 799999.99999980524 -0.36367507093389678 0.42372113444268217
 799999.99999980105 -0.36734893048194006 0.42800086420571748
 799999.99999979709 -0.37107203994368348 0.43233796106000399
 799999.99999979301 -0.37484522821260641 0.43673339035813485
 799999.99999978882 -0.37866934096932803 0.44118813700537662
 799999.99999978452 -0.38254524106687027 0.4457032059076213
 799999.99999977998 -0.38647380896092709 0.45027962246578196
 799999.99999977543 -0.39045594311114068 0.45491843305014829
 799999.99999977066 -0.39449256042823383 0.45962070550744916
 799999.99999976601 -0.39858459671459495 0.46438752968408054
 799999.999999761 -0.40273300710161225 0.46922001794626755
 799999.99999975599 -0.40693876653853789 0.47411930572674726
 799999.99999975075 -0.41120287027029523 0.47908655208347478
 799999.99999974552 -0.41552633432071245 0.48412294028291714
 799999.99999974016 -0.41991019601207774 0.48922967838015385
 799999.99999973469 -0.42435551447953956 0.49440799983326333
 799999.99999972899 -0.42886337121414936 0.49965916413448774
 799999.99999972328 -0.43343487060549024 0.50498445743843901
 799999.99999971723 -0.43807114051458829 0.51038519323130105
 799999.99999971117 -0.44277333287163129 0.51586271301835107
 799999.999999705 -0.44754262425646918 0.52141838700625098
 799999.99999969837 -0.4523802165205546 0.52705361483532531
 799999.99999969197 -0.45728733743450434 0.53276982630749992
 799999.99999968521 -0.4622652413249968 0.53856848215902442
 799999.99999967834 -0.4673152097499978 0.54445107485616118
 799999.99999967124 -0.47243855221599995 0.55041912935750403
 799999.99999966391 -0.47763660685840797 0.55647420397296854
 799999.99999965657 -0.48291074118369304 0.56261789123613304
 799999.99999964877 -0.48826235283409486 0.56885181873904023
 799999.99999964098 -0.49369287035534037 0.57517765006337729
 799999.99999963283 -0.49920375400401351 0.58159708571380153
 799999.99999962456 -0.50479649656420988 0.58811186406678528
 799999.99999961606 -0.51047262419679418 0.59472376235952973
 799999.99999960745 -0.51623369731297897 0.60143459770243979
 799999.99999959825 -0.52208131147480474 0.60824622814208373
 799999.99999958929 -0.52801709833006283 0.61516055372918643
 799999.99999957997 -0.5340427265609593 0.6221795176247733
 799999.99999957008 -0.54015990286087601 0.62930510726192901
 799999.99999956007 -0.54637037295337776 0.63653935550519825
 799999.99999954994 -0.5526759226399337 0.64388434188140531
 799999.99999953946 -0.55907837888124856 0.65134219384178205
 799999.99999952875 -0.56557961089679676 0.65891508802452836
 799999.99999951769 -0.57218153131278793 0.66660525161353124
 799999.99999950628 -0.57888609734476992 0.67441496370716414
 799999.99999949464 -0.58569531201334191 0.68234655671711419
 799999.99999948277 -0.5926112253971525 0.69040241785140677
 799999.99999947019 -0.59963593593292219 0.69858499061823753
 799999.99999945739 -0.60677159174916573 0.7068967763677908
 799999.99999944458 -0.61402039203614012 0.71534033589201773
 799999.99999943108 -0.62138458847024769 0.72391829109297889
 799999.99999941722 -0.62886648668381062 0.73263332669591152
 799999.99999940326 -0.63646844778278633 0.74148819199369265
 799999.9999993887 -0.64419288990049328 0.75048570266617354
 799999.99999937369 -0.65204228981292867 0.75962874267212199
 799999.9999993582 -0.6600191846013379 0.76892026616621967
 799999.99999934225 -0.66812617338474289 0.77836329951950534
 799999.99999932596 -0.6763659190792356 0.78796094337938527
 799999.99999930931 -0.68474115023345272 0.79771637479729807
 799999.99999929208 -0.69325466293716698 0.80763284943964864
 799999.99999927403 -0.70190932276490559 0.81771370386615938
 799999.99999925587 -0.71070806680048204 0.82796235788426076
 799999.99999923701 -0.71965390572996479 0.83838231696985399
 799999.99999921757 -0.72874992599683686 0.84897717478505663
 799999.99999919767 -0.73799929202976378 0.85975061578401379
 799999.99999917706 -0.74740524856923563 0.8707064179025763
 799999.99999915576 -0.75697112303729597 0.8818484553162369
 799999.99999913399 -0.76670032800126287 0.89318070131606342
 799999.99999911152 -0.77659636374399832 0.9047072312954596
 799999.99999908824 -0.78666282088894479 0.91643222580515826
 799999.99999906449 -0.79690338312708908 0.92835997373239521
 799999.99999903981 -0.80732183005225766 0.9404948755909095
 799999.99999901443 -0.81792204008208214 0.95284144692370298
 799999.99999898823 -0.8287079934876932 0.9654043218267897
 799999.99999896134 -0.83968377551910267 0.97818825658676645
 799999.99999893352 -0.85085357964796804 0.99119813346686592
 799999.99999890465 -0.86222171093049393 1.0044389646003677
 799999.99999887508 -0.87379258947184257 1.0179158960349608
 799999.99999884469 -0.88557075404610341 1.031634211935883
 799999.99999881326 -0.89756086582080341 1.045599338928318
 799999.99999878067 -0.90976771220799346 1.0598168505709304
 799999.99999874702 -0.92219621088933534 1.0742924720468248
 799999.99999871245 -0.93485141396174543 1.0890320849829935
 799999.99999867682 -0.94773851222041816 1.1040417324379566
 799999.99999863992 -0.960862839654122 1.1193276241137209
 799999.99999860174 -0.97422987804297922 1.1348961417323848
 799999.9999985625 -0.98784526175687171 1.1507538446241365
 799999.99999852176 -1.0017147827566399 1.1669074754998456
 799999.99999847985 -1.0158443957358312 1.183363966467083
 799999.99999843643 -1.0302402234692929 1.2001304452625505
 799999.99999839161 -1.0449085623768075 1.217214241712135
 799999.99999834527 -1.0598558883014528 1.2346228944487958
 799999.99999829731 -1.0750888624932577 1.2523641578731091
 799999.99999824783 -1.090614337826924 1.2704460093910304
 799999.99999819661 -1.1064393652527402 1.2888766569380223
 799999.99999814364 -1.122571200511532 1.3076645467655341
 799999.99999808904 -1.1390173110942656 1.3268183715460369
 799999.99999803223 -1.1557853834949936 1.346347078809929
 799999.99999797356 -1.1728833307223079 1.3662598796841594
 799999.99999791279 -1.1903193001172099 1.3865662580032021
 799999.99999785004 -1.2081016815026266 1.4072759797605592
 799999.99999778497 -1.2262391156052652 1.4283991029369312
 799999.99999771756 -1.2447405028773735 1.4499459877328706
 799999.99999764794 -1.2636150126343342 1.4719273072222965
 799999.99999757565 -1.2828720925563102 1.4943540584035011
 799999.99999750091 -1.3025214786022921 1.5172375737165142
 799999.9999974235 -1.3225732053172512 1.5405895330496862
 799999.99999734305 -1.3430376165549383 1.5644219762014135
 799999.9999972597 -1.3639253766461397 1.5887473158837631
 799999.99999717332 -1.3852474820455767 1.6135783512543658
 799999.9999970838 -1.4070152734278951 1.63892828202304
 799999.9999969909 -1.4292404483377728 1.6648107231351714
 799999.99999689474 -1.4519350743465578 1.6912397200570202
 799999.99999679485 -1.4751116027437949 1.7182297647548974
 799999.99999669113 -1.4987828828566085 1.745795812317078
 799999.99999658368 -1.5229621769575423 1.7739532983087078
 799999.9999964718 -1.5476631758109285 1.8027181568492485
 799999.99999635597 -1.5729000148948185 1.8321068394781792
 799999.99999623524 -1.5986872913271795 1.8621363348681526
 799999.99999611021 -1.6250400815409372 1.8928241893508417
 799999.9999959803 -1.6519739597319436 1.9241885283843045
 799999.99999584525 -1.6795050171076957 1.95624807897063
 799999.99999570474 -1.7076498820016082 1.9890221930317296
 799999.99999555899 -1.7364257408899546 2.0225308718459165
 799999.99999540695 -1.7658503603560558 2.0567947916103804
 799999.99999524909 -1.7959421100267705 2.0918353301252606
 799999.99999508495 -1.8267199865591748 2.1276745947001934
 799999.9999949144 -1.8582036387387559 2.1643354513310351
 799999.99999473628 -1.8904133937150207 2.2018415552162196
 799999.9999945513 -1.9233702844556972 2.240217382713126
 799999.99999435851 -1.9570960784586118 2.2794882647297632
 799999.99999415781 -1.991613307817381 2.3196804217045059
 799999.99999394873 -2.0269453007273124 2.3608210002398753
 799999.99999373092 -2.0631162144394719 2.4029381114395418
 799999.99999350391 -2.1001510697914716 2.4460608711002561
 799999.999993267 -2.138075787406843 2.4902194418085082
 799999.99999302032 -2.1769172256188591 2.5354450770667447
 799999.99999276304 -2.2167032202449106 2.581770167557103
 799999.99999249435 -2.2574626262828721 2.6292282896596988
 799999.99999221414 -2.2992253616518514 2.6778542563553209
 799999.99999192159 -2.3420224531038891 2.7276841706247845
 799999.99999161635 -2.3858860844018261 2.7787554815199864
 799999.99999129726 -2.4308496468878755 2.8311070430184597
 799999.99999096419 -2.4769477926200074 2.8847791758218784
 799999.99999061634 -2.5242164901667756 2.9398137323232159
 799999.99999025231 -2.5726930832515134 2.9962541648568646
 799999.99998987187 -2.6224163523960011 3.0541455974153235
 799999.99998947408 -2.6734265797135346 3.1135349011141349
 799999.99998905812 -2.7257656171041842 3.1744707735504822
 799999.99998862273 -2.7794769579609535 3.2370038222807729
 799999.9999881672 -2.834605812666072 3.3011866527481382
 799999.99998768989 -2.8911991880545949 3.3670739608135283
 799999.99998719012 -2.9493059711058662 3.4347226302135461
 799999.99998666672 -3.0089770171423043 3.5041918353019463
 799999.99998611817 -3.0702652427285964 3.5755431492793925
 799999.9999855432 -3.133225723620146 3.6488406583271162
 799999.99998493993 -3.1979157980872936 3.7241510820215016
 799999.99998430745 -3.264395175883394 3.8015439003614944
 799999.99998364388 -3.3327260532414082 3.8810914878588485
 799999.99998294713 -3.4029732342906334 3.9628692551196898
 799999.9999822157 -3.4752042592432946 4.046955798425877
 799999.99998144747 -3.5494895398514794 4.1334330578104614
 799999.99998064025 -3.6259025025454101 4.2223864841359893
 799999.9999797917 -3.7045197397426017 4.3139052158547937
 799999.99997889972 -3.7854211698979765 4.4080822660107541
 799999.99997796118 -3.8686902068149327 4.505014720152003
 799999.99997697386 -3.9544139388479214 4.6048039459898424
 799999.99997593462 -4.0426833186297033 4.707555815471463
 799999.99997484055 -4.1335933640560985 4.8133809401767422
 799999.99997368769 -4.2272433712374253 4.9223949209611657
 799999.99997247313 -4.3237371401986682 5.0347186127962322
 799999.99997119233 -4.4231832142425977 5.1504784059464326
 799999.99996984203 -4.525695133883783 5.2698065245367749
 799999.99996841722 -4.6313917063075332 5.3928413438408889
 799999.99996691325 -4.7403972914353689 5.5197277276679779
 799999.99996532535 -4.8528421057629147 5.650617387246081
 799999.9999636478 -4.9688625451302837 5.7856692632592139
 799999.99996187491 -5.0886015277692778 5.9250499328014348
 799999.99996000074 -5.2122088590547309 6.0689340431493877
 799999.99995801796 -5.3398416193767968 6.2175047744438334
 799999.99995591992 -5.4716645767919827 6.3709543335880694
 799999.9999536986 -5.6078506261466998 6.5294844818950031
 799999.99995134608 -5.7485812564330843 6.6933070993254828
 799999.99994885258 -5.8940470483387104 6.8626447883461159
 799999.99994620949 -6.0444482039593286 7.0377315209116951
 799999.99994340551 -6.1999951107630382 7.2188133324533661
 799999.99994042981 -6.3609089419836709 7.4061490671268695
 799999.99993727042 -6.5274222955928387 7.600011179301517
 799999.99993391382 -6.6997798740431618 7.800686596845666
 799999.99993034627 -6.8782392068466063 8.0084776525498551
 799999.99992655241 -7.0630714178221563 8.2237030910725348
 799999.99992251536 -7.254562038509043 8.4466991599686079
 799999.99991821742 -7.4530118685286268 8.6778207948232211
 799999.99991363939 -7.658737882682594 8.9174429104134063
 799999.99990875984 -7.8720741829899623 9.165961812087243
 799999.99990355584 -8.0933729913812336 9.4237967445883637
 799999.99989800283 -8.3230056750454686 9.6913915994136328
 799999.99989207357 -8.5613637907745588 9.9692168065284221
 799999.99988573883 -8.8088601260560662 10.257771442888874
 799999.99987896648 -9.0659297015190354 10.557585598553588
 799999.99987172149 -9.3330306791377726 10.869223052036476
 799999.99986396625 -9.6106450892309887 11.193284321154929
 799999.99985565862 -9.8992792401400393 11.530410174382313
 799999.99984675378 -10.199463596339088 11.881285712128685
 799999.99983720167 -10.511751784659058 12.246645158472006
 799999.99982694827 -10.836718183867754 12.62727754317557
 799999.99981593445 -11.174953223340744 13.024033482523858
 799999.9998040949 -11.527054834887091 13.437833202478565
 799999.99979135871 -11.893612832147644 13.869676673599859
 799999.99977764906 -12.275186075788479 14.320660918632067
 799999.99976288155 -12.672292844258617 14.791978100569363
 799999.99974697095 -13.085246039827663 15.284734692036267
 799999.99972983997 -13.513051949158241 15.800427935207036
 799999.99971128895 -13.955559388122067 16.34564383566002
 799999.99969085061 -14.432324270388582 16.921790427262529
 799999.99967023823 -14.938124599552136 17.44910599446737
 799999.99965509574 -15.197080693216691 17.913559783158405
 799999.99962847563 -15.161212362519095 19.09388496224603
 799999.99954160745 -16.699605945620256 21.320203342992251
 799999.99945886608 -20.492193559378276 21.115972955455042
 799999.99955661583 -21.262943742333064 16.040636445060162
 799999.99981475179 -14.981871657371936 8.4817902996462617
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 800000 0 0
 799999.99987436924 12.333137434754951 -6.9930717658496855
 799999.99969942367 17.500759714650584 -13.215358568359605
 799999.99963309593 16.895643105726091 -17.366170557151786
 799999.9996881166 13.82244448156262 -17.548601312533584
 799999.99974652112 12.557996243213237 -15.743665253213992
 799999.99976482219 12.574580544054385 -14.770388913050349
 799999.9997752799 12.359968535228088 -14.379960805390791
 799999.99978932727 11.944185962305294 -13.943188948696431
 799999.99980325985 11.55029122663688 -13.467559918445588
 799999.99981591792 11.184058661764137 -13.017227751235458
 799999.9998276066 10.829931769047894 -12.591349716520568
 799999.99983846094 10.488026607613095 -12.184569919304344
 799999.99984853435 10.159182772223188 -11.795601428178699
 799999.99985788483 9.8431724358873307 -11.423499367402382
 799999.99986656988 9.5395841426754817 -11.067259845499784
 799999.99987464317 9.2479648082022781 -10.725961646104926
 799999.9998821523 8.967831618434559 -10.398767146761745
 799999.99988914211 8.6986925183824848 -10.084907417402169
 799999.99989565311 8.4400601106639641 -9.7836731784964091
 799999.99990172253 8.1914593499088504 -9.4944076495720591
 799999.99990738451 7.9524318162332692 -9.2165005499739401
 799999.99991266942 7.7225379460552759 -8.9493831040857614
 799999.99991760589 7.5013580001562659 -8.692523856821305
 799999.99992222036 7.2884922540649804 -8.4454251328501471
 799999.99992653634 7.0835607135232639 -8.2076200093193936
 799999.99993057572 6.8862025454690698 -7.9786697007356686
 799999.99993435841 6.6960753453538953 -7.7581612776043736
 799999.99993790302 6.5128543179121614 -7.5457056581077859
 799999.99994122679 6.336231420600126 -7.3409358255182395
 799999.99994434498 6.1659145010422032 -7.1435052343893402
 799999.99994727201 6.0016264481953705 -6.9530863763381792
 799999.99995002116 5.8431043693664453 -6.7693694821345547
 799999.99995260464 5.6900988002090607 -6.5920613414820721
 799999.99995503412 5.5423729515551852 -6.4208842251957634
 799999.99995731947 5.3997019948267333 -6.2555748973174525
 799999.99995947059 5.2618723862846108 -6.0958837068342744
 799999.99996149645 5.1286812295520443 -5.9415737502227826
 799999.99996340531 4.9999356752349149 -5.7924200974797477
 799999.99996520486 4.8754523561094381 -5.648209075326931
 799999.99996690196 4.7550568562142814 -5.5087376021172751
 799999.9999685036 4.6385832120303325 -5.37381256973904
 799999.99997001549 4.5258734439308776 -5.2432502683225977
 799999.99997144355 4.4167771161369744 -5.1168758500871254
 799999.99997279292 4.3111509234081797 -4.9945228291372681
 799999.99997406872 4.2088583028373598 -4.8760326142006249
 799999.99997527502 4.1097690691610085 -4.7612540717794474
 799999.99997641693 4.013759072051986 -4.6500431173460752
 799999.9999774975 3.9207098740058486 -4.5422623324455706
 799999.99997852079 3.8305084474852737 -4.4377806058190776
 799999.99997949041 3.7430468900839657 -4.3364727967472554
 799999.9999804094 3.6582221565409037 -4.2382194190720908
 799999.99998128065 3.5759358065246909 -4.1429063443916228
 799999.99998210708 3.4960937671522969 -4.0504245230863081
 799999.99998289137 3.4186061093148798 -3.9606697220150009
 799999.99998363596 3.3433868369265665 -3.8735422776627315
 799999.99998434307 3.2703536882773232 -3.7889468637350907
 799999.99998501467 3.1994279486968553 -3.7067922722814921
 799999.99998565286 3.1305342738494 -3.6269912073771584
 799999.99998625973 3.0636005229679077 -3.5494600905885747
 799999.9999868368 2.9985576014254502 -3.4741188774912
 799999.99998738593 2.9353393120608895 -3.4008908844644927
 799999.99998790864 2.8738822146886931 -3.3297026251676503
 799999.99998840608 2.8141254933374005 -3.2604836560615289
 799999.99998888012 2.7560108307263897 -3.1931664304163805
 799999.99998933158 2.6994822895392532 -3.1276861603116961
 799999.99998976174 2.6444862000542768 -3.0639806860673389
 799999.99999017175 2.5909710538354944 -3.0019903527291492
 799999.99999056291 2.5388874030318851 -2.9416578931504631
 799999.99999093602 2.4881877649784441 -2.8829283172696405
 799999.9999912919 2.4388265318661659 -2.8257488072079551
 799999.99999163172 2.3907598850434697 -2.7700686178747804
 799999.9999919564 2.3439457137888295 -2.7158389827469138
 799999.99999226641 2.298343538287694 -2.6630130244869741
 799999.99999256234 2.2539144364929919 -2.6115456701568776
 799999.99999284511 2.2106209747474757 -2.5613935707718753
 799999.99999311578 2.1684271419006231 -2.5125150249058752
 799999.99999337422 2.1272982867025618 -2.4648699061413222
 799999.99999362172 2.0872010583700993 -2.4184195941671827
 799999.99999385851 2.0481033500602015 -2.3731269092784619
 799999.99999408494 2.009974245139817 -2.3289560501135309
 799999.99999430194 1.9727839661173161 -2.2858725344661557
 799999.9999945095 1.9365038260070719 -2.2438431429533479
 799999.99999470834 1.9011061820818649 -2.2028358654304188
 799999.99999489891 1.8665643918598511 -2.1628198500031912
 799999.99999508134 1.8328527711708738 -2.1237653544587478
 799999.99999525654 1.7999465542233655 -2.08564370001268
 799999.99999542406 1.7678218555759495 -2.0484272272392787
 799999.99999558507 1.7364556338695631 -2.0120892541043203
 799999.99999573943 1.7058256572827584 -1.9766040359368731
 799999.99999588763 1.6759104705791703 -1.9419467272534967
 799999.99999602989 1.6466893636637105 -1.9080933453671436
 799999.99999616621 1.6181423416022915 -1.8750207356675717
 799999.99999629741 1.590250096009912 -1.8427065384758492
 799999.99999642291 1.562993977731322 -1.811129157416222
 799999.99999654398 1.5363559707514076 -1.7802677292106064
 799999.99999665993 1.510318667289706 -1.7501020948328814
 799999.99999677157 1.4848652439990062 -1.7206127719602784
 799999.99999687902 1.4599794392229279 -1.6917809286305241
 799999.99999698205 1.4356455312668455 -1.6635883580785076
 799999.99999708135 1.411848317604778 -1.6360174546756998
 799999.99999717681 1.3885730950041268 -1.6090511909128589
 799999.99999726855 1.36580564053043 -1.5826730954054233
 799999.99999735679 1.3435321933555104 -1.556867231826832
 799999.99999744201 1.3217394373358429 -1.5316181787401775
 799999.99999752361 1.3004144843709606 -1.506911010344997
 799999.99999760278 1.2795448584422751 -1.4827312779820649
 799999.99999767856 1.2591184803286195 -1.4590649924365608
 799999.99999775179 1.2391236529989369 -1.4358986070259723
 799999.99999782222 1.2195490475588249 -1.4132190013418235
 799999.99999789009 1.2003836898253624 -1.3910134657105333
 799999.99999795563 1.1816169474671683 -1.3692696862851508
 799999.99999801861 1.1632385176360349 -1.3479757307155242
 799999.99999807961 1.1452384151268755 -1.3271200344756913
 799999.99999813817 1.1276069610178145 -1.3066913877148043
 799999.99999819475 1.1103347717884993 -1.2866789226072488
 799999.99999824935 1.0934127488517811 -1.2670721012762178
 799999.99999830197 1.0768320685165027 -1.2478607041692051
 799999.99999835307 1.0605841723617944 -1.2290348188932958
 799999.99999840185 1.0446607579781302 -1.2105848295229751
 799999.99999844935 1.0290537700987408 -1.1925014062981956
 799999.99999849498 1.0137553920469984 -1.1747754957585015
 799999.99999853922 0.99875803754455528 -1.1573983112443957
 799999.99999858206 0.98405434283953697 -1.14036132377322
 799999.99999862327 0.96963715912673154 -1.1236562532670902
 799999.99999866297 0.95549954527907155 -1.1072750601358992
 799999.99999870162 0.94163476082885234 -1.0912099371796875
 799999.99999873887 0.92803625925033717 -1.0754533017777232
 799999.99999877485 0.91469768148926534 -1.0599977883967602
 799999.99999880954 0.90161284971862898 -1.0448362413885168
 799999.99999884318 0.88877576135633374 -1.0299617080457766
 799999.99999887578 0.8761805833044749 -1.0153674319117467
 799999.99999890733 0.86382164637482262 -1.0010468463573217
 799999.99999893783 0.85169343995130364 -0.98699356841452857
 799999.99999896728 0.83979060686383078 -0.97320139279385598
 799999.9999989958 0.82810793840727481 -0.95966428613260679
 799999.99999902339 0.8166403695624822 -0.9463763814901216
 799999.99999905028 0.80538297441276807 -0.93333197302006388
 799999.99999907601 0.79433096169812556 -0.92052551081456613
 799999.99999910116 0.78347967055052659 -0.90795159596965369
 799999.99999912549 0.77282456637820074 -0.8956049758295207
 799999.99999914889 0.76236123687491264 -0.88348053937212567
 799999.99999917159 0.75208538822159976 -0.87157331278137007
 799999.99999919382 0.74199284137071153 -0.85987845517467865
 799999.99999921524 0.73207952848281443 -0.84839125446350871
 799999.99999923585 0.72234148951306199 -0.83710712339586446
 799999.99999925611 0.71277486887750652 -0.82602159571099243
 799999.99999927555 0.70337591225987006 -0.81513032242592398
 799999.99999929441 0.69414096351969778 -0.80442906827046823
 799999.99999931268 0.68506646171881824 -0.7939137082351817
 799999.99999933061 0.67614893824126721 -0.7835802242302361
 799999.99999934784 0.66738501401056649 -0.77342470187381607
 799999.99999936437 0.65877139680651886 -0.76344332738451037
 799999.99999938067 0.65030487867511622 -0.75363238457829784
 799999.99999939639 0.6419823334279533 -0.74398825197578922
 799999.99999941187 0.63380071421494877 -0.73450739998285874
 799999.99999942654 0.62575705119280467 -0.72518638819877579
 799999.99999944086 0.61784844925970517 -0.71602186279447932
 799999.99999945483 0.61007208587135686 -0.70701055397963586
 799999.99999946868 0.60242520893841911 -0.6981492735683501
 799999.99999948184 0.59490513477539586 -0.68943491259779832
 799999.99999949441 0.5875092461258693 -0.68086443905678107
 799999.99999950686 0.58023499025825587 -0.67243489567060344
 799999.99999951897 0.57307987711423092 -0.66414339775273823
 799999.99999953073 0.56604147752105261 -0.65598713113934382
 799999.99999954237 0.55911742146792021 -0.64796335019532747
 799999.9999995532 0.55230539643294485 -0.64006937587363322
 799999.99999956402 0.54560314575740709 -0.63230259383200105
 799999.99999957462 0.53900846707099037 -0.62466045262104497
 799999.99999958475 0.5325192107911233 -0.6171404619332338
 799999.99999959453 0.52613327866007265 -0.60974019089795817
 799999.99999960419 0.5198486223006642 -0.60245726642092834
 799999.99999961373 0.51366324184485834 -0.59528937161686013
 799999.99999962281 0.50757518459258288 -0.58823424423736337
 799999.99999963155 0.50158254374046207 -0.58128967517768149
 799999.99999964016 0.49568345712288964 -0.57445350705117137
 799999.99999964854 0.48987610598256937 -0.56772363275323046
 799999.99999965669 0.48415871380690817 -0.56109799410515215
 799999.99999966472 0.47852954517293517 -0.55457458055194275
 799999.99999967241 0.47298690467781418 -0.54815142786323345
 799999.99999967986 0.46752913583947664 -0.54182661690186007
 799999.99999968731 0.46215462005325725 -0.53559827242412605
 799999.99999969441 0.45686177561119923 -0.52946456190850788
 799999.99999970116 0.45164905670048849 -0.5234236944226065
 799999.99999970791 0.44651495246445433 -0.51747391953224942
 799999.99999971467 0.44145798610112796 -0.51161352623893619
 799999.99999972107 0.4364767139543384 -0.50584084193674772
 799999.99999972712 0.43156972463823629 -0.50015423142166793
 799999.99999973329 0.42673563821823129 -0.49455209592277916
 799999.99999973911 0.42197310539792765 -0.48903287214463159
 799999.99999974493 0.41728080672209422 -0.48359503136473631
 799999.99999975064 0.41265745180703883 -0.47823707854265568
 799999.99999975623 0.40810177859694113 -0.47295755145452251
 799999.99999976147 0.40361255264474405 -0.467755019862309
 799999.99999976659 0.39918856641846578 -0.46262808469053507
 799999.99999977159 0.39482863860448897 -0.45757537725113806
 799999.99999977648 0.3905316134431438 -0.45259555846666466
 799999.99999978137 0.38629636010221285 -0.44768731812293922
 799999.99999978615 0.3821217720475874 -0.44284937415198733
 799999.9999997908 0.37800676643270914 -0.43808047193685501
 799999.99999979523 0.3739502835046451 -0.43337938361304057
 799999.99999979942 0.36995128604441957 -0.42874490741355697
 799999.99999980396 0.36600875880351336 -0.42417586703370913
 799999.99999980803 0.36212170795543641 -0.41967111098424653
 799999.99999981199 0.358289160583737 -0.41522951198659142
 799999.99999981583 0.35451016416546738 -0.41084996639831339
 799999.99999981967 0.35078378606765626 -0.40653139362568275
 799999.9999998234 0.34710911307696046 -0.40227273556293391
 799999.99999982712 0.34348525092363258 -0.39807295605183873
 799999.99999983085 0.33991132381976613 -0.39393104034996052
 799999.99999983446 0.33638647402298161 -0.38984599461703801
